,doi,chunk,abstract_bool,definition_bool,table_bool,definition
556,10.1002/lno.12800,2,True,False,False,
557,10.1002/lno.12800,3,True,False,False,
558,10.1002/lno.12800,4,True,False,False,
559,10.1002/lno.12800,5,True,False,False,
560,10.1002/lno.12800,6,True,False,False,
561,10.1002/lno.12800,7,True,False,False,
562,10.1002/lno.12800,8,True,False,False,
563,10.1002/lno.12800,9,True,False,False,
564,10.1002/lno.12800,10,True,False,False,
565,10.1002/lno.12800,11,True,False,False,
566,10.1002/lno.12800,12,True,False,False,
567,10.1002/lno.12800,13,True,False,False,
568,10.1002/lno.12800,14,True,False,False,
569,10.1002/lno.12800,15,True,False,False,
570,10.1002/lno.12800,16,True,False,False,
571,10.1002/lno.12800,17,True,False,False,
572,10.1002/lno.12800,18,True,False,False,
573,10.1002/lno.12800,19,True,False,False,
574,10.1002/lno.12800,20,True,False,False,
575,10.1002/lno.12800,21,True,False,False,
576,10.1002/lno.12800,22,True,False,False,
577,10.1002/lno.12800,23,True,False,False,
578,10.1002/lno.12800,24,True,False,False,
579,10.1002/lno.12800,25,True,False,False,
580,10.1002/lno.12800,26,True,False,False,
581,10.1002/lno.12800,27,True,False,False,
582,10.1002/lno.12800,28,True,False,False,
583,10.1002/lno.12800,29,True,False,False,
584,10.1002/lno.12800,30,True,False,False,
585,10.1002/lno.12738,-1,False,,,
586,10.1002/lno.70060,-1,True,,,
587,10.1002/lno.70060,0,True,False,False,
588,10.1002/lno.70060,1,True,True,False,"```json
{
  ""ecosystem"": ""Mangroves"",
  ""quantitative_attributes"": [
    ""sequester between 1.9 and 2.6 PgC in organic carbon globally (top 1 m of soils)"",
    ""soil organic carbon (SOC) burial rate estimated to be 20.2 TgC yr À1 for mangroves worldwide"",
    ""estimated outwelling of DIC from mangrove soil to the ocean is 366 TgC yr À1""
  ],
  ""descriptive_characteristics"": [
    ""carbon-rich ecosystems"",
    ""blue carbon ecosystems""
  ]
}
```"
589,10.1002/lno.70060,2,True,False,False,
590,10.1002/lno.70060,3,True,False,False,
591,10.1002/lno.70060,4,True,False,False,
592,10.1002/lno.70060,5,True,False,False,
593,10.1002/lno.70060,6,True,False,False,
594,10.1002/lno.70060,7,True,False,False,
595,10.1002/lno.70060,8,True,False,False,
596,10.1002/lno.70060,9,True,False,True,
597,10.1002/lno.70060,10,True,False,False,
598,10.1002/lno.70060,11,True,False,False,
599,10.1002/lno.70060,12,True,False,False,
600,10.1002/lno.70060,13,True,False,False,
601,10.1002/lno.70060,14,True,False,False,
602,10.1002/lno.70060,15,True,False,False,
603,10.1002/lno.70060,16,True,False,False,
604,10.1002/lno.70060,17,True,False,False,
605,10.1002/lno.70060,18,True,False,False,
606,10.1002/lno.70060,19,True,False,True,
607,10.1002/lno.70060,20,True,False,False,
608,10.1002/lno.70060,21,True,False,False,
609,10.1002/lno.70060,22,True,False,False,
610,10.1002/lno.70060,23,True,False,True,
611,10.1002/lno.70060,24,True,False,False,
612,10.1002/lno.70060,25,True,False,False,
613,10.1002/lno.70060,26,True,False,False,
614,10.1002/lno.70060,27,True,False,False,
615,10.1002/lno.70060,28,True,False,False,
616,10.1002/lno.70060,29,True,False,False,
617,10.1002/lno.70060,30,True,False,False,
618,10.1002/lno.70024,-1,True,,,
619,10.1002/lno.70024,0,True,False,False,
620,10.1002/lno.70024,1,True,False,False,
621,10.1002/lno.70024,2,True,False,False,
622,10.1002/lno.70024,3,True,False,False,
623,10.1002/lno.70024,4,True,False,False,
624,10.1002/lno.70024,5,True,False,False,
625,10.1002/lno.70024,6,True,False,False,
626,10.1002/lno.70024,7,True,False,False,
627,10.1002/lno.70024,8,True,False,False,
628,10.1002/lno.70024,9,True,False,False,
629,10.1002/lno.70024,10,True,False,False,
630,10.1002/lno.70024,11,True,False,False,
631,10.1002/lno.70024,12,True,False,False,
632,10.1002/lno.70024,13,True,False,False,
633,10.1002/lno.70024,14,True,False,False,
634,10.1002/lno.70024,15,True,False,False,
635,10.1002/lno.70024,16,True,False,False,
636,10.1002/lno.70024,17,True,False,False,
637,10.1002/lno.70024,18,True,False,False,
638,10.1002/lno.70024,19,True,False,False,
639,10.1002/lno.70024,20,True,False,False,
640,10.1002/lno.70024,21,True,False,False,
641,10.1002/lno.70024,22,True,False,False,
642,10.1002/lno.70024,23,True,False,False,
643,10.1002/lno.70024,24,True,False,False,
644,10.1002/lno.70024,25,True,False,False,
645,10.1002/lno.70024,26,True,False,False,
646,10.1002/lno.70024,27,True,False,False,
647,10.1002/lno.70024,28,True,False,False,
648,10.1002/lno.70024,29,True,False,False,
649,10.1002/lno.12472,-1,False,,,
650,10.1002/lno.70002,-1,False,,,
651,10.1002/lno.12781,-1,True,,,
652,10.1002/lno.12781,0,True,False,False,
653,10.1002/lno.12781,1,True,False,False,
654,10.1002/lno.12781,2,True,False,False,
655,10.1002/lno.12781,3,True,False,False,
656,10.1002/lno.12781,4,True,False,False,
657,10.1002/lno.12781,5,True,False,False,
658,10.1002/lno.12781,6,True,False,False,
659,10.1002/lno.12781,7,True,False,False,
660,10.1002/lno.12781,8,True,False,False,
661,10.1002/lno.12781,9,True,False,False,
662,10.1002/lno.12781,10,True,False,False,
663,10.1002/lno.12781,11,True,False,False,
664,10.1002/lno.12781,12,True,False,False,
665,10.1002/lno.12781,13,True,False,False,
666,10.1002/lno.12781,14,True,False,False,
667,10.1002/lno.12781,15,True,False,False,
668,10.1002/lno.12781,16,True,False,False,
669,10.1002/lno.12781,17,True,False,False,
670,10.1002/lno.12781,18,True,False,False,
671,10.1002/lno.12781,19,True,False,False,
672,10.1002/lno.12781,20,True,False,False,
673,10.1002/lno.12781,21,True,False,False,
674,10.1002/lno.12781,22,True,False,False,
675,10.1002/lno.12781,23,True,False,False,
676,10.1002/lno.12781,24,True,False,False,
677,10.1002/lno.12781,25,True,False,False,
678,10.1002/lno.12781,26,True,False,False,
679,10.1002/lno.12781,27,True,False,False,
680,10.1002/lno.12781,28,True,False,False,
681,10.1002/lno.12781,29,True,False,False,
682,10.1002/lno.12781,30,True,False,False,
683,10.1002/lno.12781,31,True,False,False,
684,10.1002/lno.70019,-1,True,,,
685,10.1002/lno.70019,0,True,False,False,
686,10.1002/lno.70019,1,True,False,False,
687,10.1002/lno.70019,2,True,False,False,
688,10.1002/lno.70019,3,True,False,False,
689,10.1002/lno.70019,4,True,False,False,
690,10.1002/lno.70019,5,True,False,False,
691,10.1002/lno.70019,6,True,False,False,
692,10.1002/lno.70019,7,True,False,False,
693,10.1002/lno.70019,8,True,False,False,
694,10.1002/lno.70019,9,True,False,False,
695,10.1002/lno.70019,10,True,False,False,
696,10.1002/lno.70019,11,True,False,False,
697,10.1002/lno.70019,12,True,False,False,
698,10.1002/lno.70019,13,True,False,False,
699,10.1002/lno.70019,14,True,False,False,
700,10.1002/lno.70019,15,True,False,False,
701,10.1002/lno.70019,16,True,False,False,
702,10.1002/lno.70019,17,True,False,False,
703,10.1002/lno.70019,18,True,False,False,
704,10.1002/lno.70019,19,True,False,False,
705,10.1002/lno.70019,20,True,False,False,
706,10.1002/lno.70019,21,True,False,False,
707,10.1002/lno.70019,22,True,False,False,
708,10.1002/lno.70019,23,True,False,False,
709,10.1002/lno.70019,24,True,False,False,
710,10.1002/lno.70019,25,True,False,False,
711,10.1002/lno.70019,26,True,False,False,
712,10.1002/lno.70019,27,True,False,False,
713,10.1002/lno.70019,28,True,False,False,
714,10.1002/lno.70019,29,True,False,False,
715,10.1002/lno.70019,30,True,False,False,
716,10.1002/lno.70037,-1,False,,,
717,10.1002/lno.70054,-1,False,,,
718,10.1002/lno.12808,-1,False,,,
719,10.1002/lno.70050,-1,True,,,
720,10.1002/lno.70050,0,True,False,False,
721,10.1002/lno.70050,1,True,False,False,
722,10.1002/lno.70050,2,True,False,False,
723,10.1002/lno.70050,3,True,False,False,
724,10.1002/lno.70050,4,True,False,False,
725,10.1002/lno.70050,5,True,False,False,
726,10.1002/lno.70050,6,True,False,False,
727,10.1002/lno.70050,7,True,False,False,
728,10.1002/lno.70050,8,True,False,False,
729,10.1002/lno.70050,9,True,False,False,
730,10.1002/lno.70050,10,True,False,False,
731,10.1002/lno.70050,11,True,False,False,
732,10.1002/lno.70050,12,True,False,False,
733,10.1002/lno.70050,13,True,False,False,
734,10.1002/lno.70050,14,True,False,False,
735,10.1002/lno.70050,15,True,False,False,
736,10.1002/lno.70050,16,True,False,False,
737,10.1002/lno.70050,17,True,False,False,
738,10.1002/lno.70050,18,True,False,False,
739,10.1002/lno.70050,19,True,False,False,
740,10.1002/lno.70050,20,True,False,False,
741,10.1002/lno.70050,21,True,False,False,
742,10.1002/lno.70050,22,True,False,False,
743,10.1002/lno.70050,23,True,False,False,
744,10.1002/lno.70050,24,True,False,False,
745,10.1002/lno.70050,25,True,False,False,
746,10.1002/lno.70050,26,True,False,False,
747,10.1002/lno.70050,27,True,False,False,
748,10.1002/lno.70050,28,True,False,False,
749,10.1002/lno.12377,-1,False,,,
750,10.1002/lno.12760,-1,False,,,
751,10.1002/lno.12811,-1,True,,,
752,10.1002/lno.12811,0,True,False,False,
753,10.1002/lno.12811,1,True,False,False,
754,10.1002/lno.12811,2,True,False,False,
755,10.1002/lno.12811,3,True,True,False,"```json
{
  ""coastal_ecosystems"": [
    {
      ""ecosystem_name"": ""Benguela Upwelling System (BUS)"",
      ""attributes"": [
        ""Relatively steep O 2 gradients"",
        ""Hypoxic conditions (O 2 < 20 μmol L À1 ) at boundaries"",
        ""Functionally anoxic interiors (< 1 μmol O 2 L À1 )""
      ]
    },
    {
      ""ecosystem_name"": ""Humboldt Upwelling (Peru/Chile)"",
      ""attributes"": [
        ""Relatively steep O 2 gradients"",
        ""Hypoxic conditions (O 2 < 20 μmol L À1 ) at boundaries"",
        ""Functionally anoxic interiors (< 1 μmol O 2 L À1 )""
      ]
    },
    {
      ""ecosystem_name"": ""California Upwelling Systems"",
      ""attributes"": [
        ""Relatively steep O 2 gradients"",
        ""Hypoxic conditions (O 2 < 20 μmol L À1 ) at boundaries"",
        ""Functionally anoxic interiors (< 1 μmol O 2 L À1 )""
      ]
    }
  ]
}
```"
756,10.1002/lno.12811,4,True,True,False,"```json
{
  ""coastal_ecosystem"": ""The Benguela Upwelling System (BUS)"",
  ""quantitative_attributes"": [
    ""waters < 300 m depth"",
    ""periodic formation of O2-deficient or anoxic zones"",
    ""coastal upwelling of nutrient-rich water""
  ]
}
```"
757,10.1002/lno.12811,5,True,False,False,
758,10.1002/lno.12811,6,True,False,False,
759,10.1002/lno.12811,7,True,False,False,
760,10.1002/lno.12811,8,True,False,False,
761,10.1002/lno.12811,9,True,False,False,
762,10.1002/lno.12811,10,True,False,False,
763,10.1002/lno.12811,11,True,False,False,
764,10.1002/lno.12811,12,True,False,False,
765,10.1002/lno.12811,13,True,False,False,
766,10.1002/lno.12811,14,True,False,False,
767,10.1002/lno.12811,15,True,False,False,
768,10.1002/lno.12811,16,True,False,False,
769,10.1002/lno.12811,17,True,False,False,
770,10.1002/lno.12811,18,True,False,False,
771,10.1002/lno.12811,19,True,False,False,
772,10.1002/lno.12811,20,True,False,False,
773,10.1002/lno.12811,21,True,False,False,
774,10.1002/lno.12811,22,True,False,False,
775,10.1002/lno.12811,23,True,False,False,
776,10.1002/lno.12811,24,True,False,False,
777,10.1002/lno.12811,25,True,False,False,
778,10.1002/lno.12811,26,True,False,False,
779,10.1002/lno.12811,27,True,False,False,
780,10.1002/lno.12811,28,True,False,False,
781,10.1002/lno.12811,29,True,False,False,
782,10.1002/lno.12811,30,True,False,False,
783,10.1002/lno.12811,31,True,False,False,
784,10.1002/lno.12811,32,True,False,False,
785,10.1002/lno.12811,33,True,False,False,
786,10.1002/lno.12811,34,True,False,False,
787,10.1002/lno.12811,35,True,False,False,
788,10.1002/lno.12811,36,True,False,False,
789,10.1002/lno.12811,37,True,False,False,
790,10.1002/lno.12811,38,True,False,False,
791,10.1002/lno.12811,39,True,False,False,
792,10.1002/lno.12811,40,True,False,False,
793,10.1002/lno.12811,41,True,False,False,
794,10.1002/lno.12811,42,True,False,False,
795,10.1002/lno.12743,-1,True,,,
796,10.1002/lno.12743,0,True,False,False,
797,10.1002/lno.12743,1,True,False,False,
798,10.1002/lno.12743,2,True,False,False,
799,10.1002/lno.12743,3,True,False,False,
800,10.1002/lno.12743,4,True,False,False,
801,10.1002/lno.12743,5,True,False,False,
802,10.1002/lno.12743,6,True,False,False,
803,10.1002/lno.12743,7,True,False,False,
804,10.1002/lno.12743,8,True,False,False,
805,10.1002/lno.12743,9,True,False,False,
806,10.1002/lno.12743,10,True,False,False,
807,10.1002/lno.12743,11,True,False,False,
808,10.1002/lno.12743,12,True,False,False,
809,10.1002/lno.12743,13,True,False,False,
810,10.1002/lno.12743,14,True,False,False,
811,10.1002/lno.12743,15,True,False,False,
812,10.1002/lno.12743,16,True,False,False,
813,10.1002/lno.12743,17,True,False,False,
814,10.1002/lno.12743,18,True,False,False,
815,10.1002/lno.12743,19,True,False,False,
816,10.1002/lno.12743,20,True,False,False,
817,10.1002/lno.12743,21,True,False,False,
818,10.1002/lno.12743,22,True,False,False,
819,10.1002/lno.12743,23,True,False,False,
820,10.1002/lno.12743,24,True,False,False,
821,10.1002/lno.12743,25,True,False,False,
822,10.1002/lno.12743,26,True,False,False,
823,10.1002/lno.12743,27,True,False,False,
824,10.1002/lno.12743,28,True,False,False,
825,10.1002/lno.12743,29,True,False,False,
826,10.1002/lno.70034,-1,False,,,
827,10.1002/lno.70039,-1,True,,,
828,10.1002/lno.70039,0,True,False,False,
829,10.1002/lno.70039,1,True,False,False,
830,10.1002/lno.70039,2,True,False,False,
831,10.1002/lno.70039,3,True,False,False,
832,10.1002/lno.70039,4,True,False,False,
833,10.1002/lno.70039,5,True,False,False,
834,10.1002/lno.70039,6,True,False,False,
835,10.1002/lno.70039,7,True,False,False,
836,10.1002/lno.70039,8,True,False,False,
837,10.1002/lno.70039,9,True,False,False,
838,10.1002/lno.70039,10,True,False,False,
839,10.1002/lno.70039,11,True,False,False,
840,10.1002/lno.70039,12,True,False,False,
841,10.1002/lno.70039,13,True,False,False,
842,10.1002/lno.70039,14,True,False,False,
843,10.1002/lno.70039,15,True,False,False,
844,10.1002/lno.70039,16,True,False,False,
845,10.1002/lno.70039,17,True,False,False,
846,10.1002/lno.70039,18,True,False,False,
847,10.1002/lno.70039,19,True,False,False,
848,10.1002/lno.70039,20,True,False,False,
849,10.1002/lno.70039,21,True,False,False,
850,10.1002/lno.12714,-1,True,,,
851,10.1002/lno.12714,0,True,False,False,
852,10.1002/lno.12714,1,True,False,False,
853,10.1002/lno.12714,2,True,False,False,
854,10.1002/lno.12714,3,True,False,False,
855,10.1002/lno.12714,4,True,False,False,
856,10.1002/lno.12714,5,True,False,False,
857,10.1002/lno.12714,6,True,False,False,
858,10.1002/lno.12714,7,True,False,False,
859,10.1002/lno.12714,8,True,False,False,
860,10.1002/lno.12714,9,True,False,False,
861,10.1002/lno.12714,10,True,False,False,
862,10.1002/lno.12714,11,True,False,False,
863,10.1002/lno.12714,12,True,False,False,
864,10.1002/lno.12714,13,True,False,False,
865,10.1002/lno.12714,14,True,False,False,
866,10.1002/lno.12714,15,True,False,False,
867,10.1002/lno.12714,16,True,False,False,
868,10.1002/lno.12796,-1,False,,,
869,10.1002/lno.12762,-1,True,,,
870,10.1002/lno.12762,0,True,False,False,
871,10.1002/lno.12762,1,True,False,False,
872,10.1002/lno.12762,2,True,False,False,
873,10.1002/lno.12762,3,True,False,False,
874,10.1002/lno.12762,4,True,False,False,
875,10.1002/lno.12762,5,True,False,False,
876,10.1002/lno.12762,6,True,False,False,
877,10.1002/lno.12762,7,True,False,False,
878,10.1002/lno.12762,8,True,False,False,
879,10.1002/lno.12762,9,True,False,False,
880,10.1002/lno.12762,10,True,False,False,
881,10.1002/lno.12762,11,True,False,False,
882,10.1002/lno.12762,12,True,False,False,
883,10.1002/lno.12762,13,True,False,False,
884,10.1002/lno.12762,14,True,False,True,
885,10.1002/lno.12762,15,True,False,True,
886,10.1002/lno.12762,16,True,False,False,
887,10.1002/lno.12762,17,True,False,False,
888,10.1002/lno.12762,18,True,False,False,
889,10.1002/lno.12762,19,True,False,False,
890,10.1002/lno.12762,20,True,False,False,
891,10.1002/lno.12762,21,True,False,False,
892,10.1002/lno.12762,22,True,False,False,
893,10.1002/lno.12762,23,True,False,False,
894,10.1002/lno.12762,24,True,False,False,
895,10.1002/lno.12762,25,True,False,False,
896,10.1002/lno.12718,-1,True,,,
897,10.1002/lno.12718,0,True,False,False,
898,10.1002/lno.12718,1,True,False,False,
899,10.1002/lno.12718,2,True,False,False,
900,10.1002/lno.12718,3,True,False,False,
901,10.1002/lno.12718,4,True,False,False,
902,10.1002/lno.12718,5,True,False,False,
903,10.1002/lno.12718,6,True,False,False,
904,10.1002/lno.12718,7,True,False,False,
905,10.1002/lno.12718,8,True,False,False,
906,10.1002/lno.12718,9,True,False,False,
907,10.1002/lno.12718,10,True,False,False,
908,10.1002/lno.12718,11,True,False,False,
909,10.1002/lno.12718,12,True,False,False,
910,10.1002/lno.12718,13,True,False,False,
911,10.1002/lno.12718,14,True,False,False,
912,10.1002/lno.12718,15,True,False,False,
913,10.1002/lno.12718,16,True,False,False,
914,10.1002/lno.12718,17,True,False,False,
915,10.1002/lno.12718,18,True,False,False,
916,10.1002/lno.12718,19,True,False,False,
917,10.1002/lno.12718,20,True,False,False,
918,10.1002/lno.12718,21,True,False,False,
919,10.1002/lno.12718,22,True,False,False,
920,10.1002/lno.12718,23,True,False,False,
921,10.1002/lno.12718,24,True,False,False,
922,10.1002/lno.12718,25,True,False,False,
923,10.1002/lno.12718,26,True,False,False,
924,10.1002/lno.12757,-1,True,,,
925,10.1002/lno.12757,0,True,False,False,
926,10.1002/lno.12757,1,True,False,False,
927,10.1002/lno.12757,2,True,False,False,
928,10.1002/lno.12757,3,True,False,False,
929,10.1002/lno.12757,4,True,False,False,
930,10.1002/lno.12757,5,True,False,False,
931,10.1002/lno.12757,6,True,False,False,
932,10.1002/lno.12757,7,True,False,False,
933,10.1002/lno.12757,8,True,False,False,
934,10.1002/lno.12757,9,True,False,False,
935,10.1002/lno.12757,10,True,False,False,
936,10.1002/lno.12757,11,True,False,False,
937,10.1002/lno.12757,12,True,False,False,
938,10.1002/lno.12757,13,True,False,False,
939,10.1002/lno.12757,14,True,False,False,
940,10.1002/lno.12757,15,True,False,False,
941,10.1002/lno.12757,16,True,False,False,
942,10.1002/lno.12757,17,True,False,False,
943,10.1002/lno.12757,18,True,False,False,
944,10.1002/lno.12757,19,True,False,False,
945,10.1002/lno.12757,20,True,False,False,
946,10.1002/lno.12757,21,True,False,False,
947,10.1002/lno.12757,22,True,False,False,
948,10.1002/lno.12757,23,True,False,False,
949,10.1002/lno.12757,24,True,False,False,
950,10.1002/lno.12757,25,True,False,False,
951,10.1002/lno.12757,26,True,False,False,
952,10.1002/lno.12757,27,True,False,False,
953,10.1002/lno.12757,28,True,False,False,
954,10.1002/lno.12757,29,True,False,False,
955,10.1002/lno.12757,30,True,False,False,
956,10.1002/lno.70025,-1,True,,,
957,10.1002/lno.70025,0,True,False,False,
958,10.1002/lno.70025,1,True,False,False,
959,10.1002/lno.70025,2,True,False,False,
960,10.1002/lno.70025,3,True,False,False,
961,10.1002/lno.70025,4,True,False,False,
962,10.1002/lno.70025,5,True,False,False,
963,10.1002/lno.70025,6,True,False,False,
964,10.1002/lno.70025,7,True,False,False,
965,10.1002/lno.70025,8,True,False,False,
966,10.1002/lno.70025,9,True,False,False,
967,10.1002/lno.70025,10,True,False,False,
968,10.1002/lno.70025,11,True,False,False,
969,10.1002/lno.70025,12,True,False,False,
970,10.1002/lno.70025,13,True,False,False,
971,10.1002/lno.70025,14,True,False,False,
972,10.1002/lno.70025,15,True,False,False,
973,10.1002/lno.70025,16,True,False,False,
974,10.1002/lno.70025,17,True,False,False,
975,10.1002/lno.70025,18,True,False,False,
976,10.1002/lno.70025,19,True,False,False,
977,10.1002/lno.70025,20,True,False,False,
978,10.1002/lno.70025,21,True,False,False,
979,10.1002/lno.70025,22,True,False,False,
980,10.1002/lno.70025,23,True,False,False,
981,10.1002/lno.70025,24,True,False,False,
982,10.1002/lno.70025,25,True,False,False,
983,10.1002/lno.70025,26,True,False,False,
984,10.1002/lno.70053,-1,False,,,
985,10.1002/lno.12750,-1,True,,,
986,10.1002/lno.12750,0,True,False,False,
987,10.1002/lno.12750,1,True,False,False,
988,10.1002/lno.12750,2,True,False,False,
989,10.1002/lno.12750,3,True,False,False,
990,10.1002/lno.12750,4,True,False,False,
991,10.1002/lno.12750,5,True,False,False,
992,10.1002/lno.12750,6,True,False,False,
993,10.1002/lno.12750,7,True,False,False,
994,10.1002/lno.12750,8,True,False,False,
995,10.1002/lno.12750,9,True,False,False,
996,10.1002/lno.12750,10,True,False,False,
997,10.1002/lno.12750,11,True,False,False,
998,10.1002/lno.12750,12,True,False,False,
999,10.1002/lno.12750,13,True,False,False,
1000,10.1002/lno.12750,14,True,False,False,
1001,10.1002/lno.12750,15,True,False,False,
1002,10.1002/lno.12750,16,True,False,False,
1003,10.1002/lno.12750,17,True,False,False,
1004,10.1002/lno.12750,18,True,False,False,
1005,10.1002/lno.12750,19,True,False,False,
1006,10.1002/lno.12750,20,True,False,False,
1007,10.1002/lno.12750,21,True,False,False,
1008,10.1002/lno.12750,22,True,False,False,
1009,10.1002/lno.12750,23,True,False,False,
1010,10.1002/lno.12750,24,True,False,False,
1011,10.1002/lno.12750,25,True,False,False,
1012,10.1002/lno.12750,26,True,False,False,
1013,10.1002/lno.12750,27,True,False,False,
1014,10.1002/lno.12750,28,True,False,False,
1015,10.1002/lno.12750,29,True,False,False,
1016,10.1002/lno.12750,30,True,False,False,
1017,10.1002/lno.12750,31,True,False,False,
1018,10.1002/lno.12750,32,True,False,False,
1019,10.1002/lno.12750,33,True,False,False,
1020,10.1002/lno.12750,34,True,False,False,
1021,10.1002/lno.12750,35,True,False,False,
1022,10.1002/lno.70012,-1,True,,,
1023,10.1002/lno.70012,0,True,False,False,
1024,10.1002/lno.70012,1,True,False,False,
1025,10.1002/lno.70012,2,True,False,False,
1026,10.1002/lno.70012,3,True,False,False,
1027,10.1002/lno.70012,4,True,False,False,
1028,10.1002/lno.70012,5,True,False,False,
1029,10.1002/lno.70012,6,True,False,False,
1030,10.1002/lno.70012,7,True,False,False,
1031,10.1002/lno.70012,8,True,False,False,
1032,10.1002/lno.70012,9,True,False,False,
1033,10.1002/lno.70012,10,True,False,False,
1034,10.1002/lno.70012,11,True,False,False,
1035,10.1002/lno.70012,12,True,False,False,
1036,10.1002/lno.70012,13,True,False,False,
1037,10.1002/lno.70012,14,True,False,False,
1038,10.1002/lno.70012,15,True,False,False,
1039,10.1002/lno.70012,16,True,False,False,
1040,10.1002/lno.70012,17,True,False,False,
1041,10.1002/lno.70012,18,True,False,False,
1042,10.1002/lno.70012,19,True,False,False,
1043,10.1002/lno.70012,20,True,False,False,
1044,10.1002/lno.70012,21,True,False,False,
1045,10.1002/lno.70012,22,True,False,False,
1046,10.1002/lno.70012,23,True,False,False,
1047,10.1002/lno.70012,24,True,False,False,
1048,10.1002/lno.70012,25,True,False,False,
1049,10.1002/lno.70012,26,True,False,False,
1050,10.1002/lno.70012,27,True,False,False,
1051,10.1002/lno.70012,28,True,False,False,
1052,10.1002/lno.70012,29,True,False,False,
1053,10.1002/lno.70012,30,True,False,False,
1054,10.1002/lno.70012,31,True,False,False,
1055,10.1002/lno.70012,32,True,False,False,
1056,10.1002/lno.70012,33,True,False,False,
1057,10.1002/lno.70012,34,True,False,False,
1058,10.1002/lno.70012,35,True,False,False,
1059,10.1002/lno.70033,-1,False,,,
1060,10.1002/lno.70059,-1,True,,,
1061,10.1002/lno.70059,0,True,False,False,
1062,10.1002/lno.70059,1,True,False,False,
1063,10.1002/lno.70059,2,True,False,True,
1064,10.1002/lno.70059,3,True,False,False,
1065,10.1002/lno.70059,4,True,False,False,
1066,10.1002/lno.70059,5,True,False,False,
1067,10.1002/lno.70059,6,True,False,False,
1068,10.1002/lno.70059,7,True,False,False,
1069,10.1002/lno.70059,8,True,False,False,
1070,10.1002/lno.70059,9,True,False,False,
1071,10.1002/lno.70059,10,True,False,False,
1072,10.1002/lno.70059,11,True,False,False,
1073,10.1002/lno.70059,12,True,False,False,
1074,10.1002/lno.70059,13,True,False,False,
1075,10.1002/lno.70059,14,True,False,False,
1076,10.1002/lno.70059,15,True,False,False,
1077,10.1002/lno.70059,16,True,False,False,
1078,10.1002/lno.12807,-1,False,,,
1079,10.1002/lno.12745,-1,False,,,
1080,10.1002/lno.12771,-1,True,,,
1081,10.1002/lno.12771,0,True,False,False,
1082,10.1002/lno.12771,1,True,False,False,
1083,10.1002/lno.12771,2,True,False,False,
1084,10.1002/lno.12771,3,True,False,False,
1085,10.1002/lno.12771,4,True,False,False,
1086,10.1002/lno.12771,5,True,False,False,
1087,10.1002/lno.12771,6,True,False,False,
1088,10.1002/lno.12771,7,True,False,False,
1089,10.1002/lno.12771,8,True,False,False,
1090,10.1002/lno.12771,9,True,False,False,
1091,10.1002/lno.12771,10,True,False,False,
1092,10.1002/lno.12771,11,True,False,False,
1093,10.1002/lno.12771,12,True,False,False,
1094,10.1002/lno.12771,13,True,False,False,
1095,10.1002/lno.12771,14,True,False,False,
1096,10.1002/lno.12771,15,True,False,False,
1097,10.1002/lno.12771,16,True,False,False,
1098,10.1002/lno.12771,17,True,False,False,
1099,10.1002/lno.12771,18,True,False,False,
1100,10.1002/lno.12771,19,True,False,False,
1101,10.1002/lno.12771,20,True,False,False,
1102,10.1002/lno.12771,21,True,False,False,
1103,10.1002/lno.12771,22,True,False,False,
1104,10.1002/lno.12771,23,True,False,False,
1105,10.1002/lno.12771,24,True,False,False,
1106,10.1002/lno.12771,25,True,False,False,
1107,10.1002/lno.12771,26,True,False,False,
1108,10.1002/lno.12771,27,True,False,True,
1109,10.1002/lno.12771,28,True,False,False,
1110,10.1002/lno.12771,29,True,False,False,
1111,10.1002/lno.12771,30,True,False,False,
1112,10.1002/lno.12771,31,True,False,False,
1113,10.1002/lno.12771,32,True,False,False,
1114,10.1002/lno.12771,33,True,False,False,
1115,10.1002/lno.12771,34,True,False,False,
1116,10.1002/lno.12771,35,True,False,False,
1117,10.1002/lno.12771,36,True,False,False,
1118,10.1002/lno.12771,37,True,False,False,
1119,10.1002/lno.12771,38,True,False,False,
1120,10.1002/lno.12771,39,True,False,False,
1121,10.1002/lno.12771,40,True,False,False,
1122,10.1002/lno.12771,41,True,False,False,
1123,10.1002/lno.12810,-1,True,,,
1124,10.1002/lno.12810,0,True,False,False,
1125,10.1002/lno.12810,1,True,False,False,
1126,10.1002/lno.12810,2,True,False,False,
1127,10.1002/lno.12810,3,True,False,False,
1128,10.1002/lno.12810,4,True,False,False,
1129,10.1002/lno.12810,5,True,False,False,
1130,10.1002/lno.12810,6,True,False,False,
1131,10.1002/lno.12810,7,True,False,False,
1132,10.1002/lno.12810,8,True,False,False,
1133,10.1002/lno.12810,9,True,False,False,
1134,10.1002/lno.12810,10,True,False,False,
1135,10.1002/lno.12810,11,True,False,False,
1136,10.1002/lno.12810,12,True,False,False,
1137,10.1002/lno.12810,13,True,False,False,
1138,10.1002/lno.12810,14,True,False,False,
1139,10.1002/lno.12810,15,True,False,False,
1140,10.1002/lno.12810,16,True,False,False,
1141,10.1002/lno.12810,17,True,False,False,
1142,10.1002/lno.12810,18,True,False,False,
1143,10.1002/lno.12810,19,True,False,False,
1144,10.1002/lno.12810,20,True,False,False,
1145,10.1002/lno.12810,21,True,False,False,
1146,10.1002/lno.12810,22,True,False,False,
1147,10.1002/lno.12810,23,True,False,False,
